32,32,96,16,1,1
32,32,96,32,1,1
32,32,128,1,1,1
32,32,128,2,1,1
32,32,128,4,1,1
32,32,128,8,1,1
32,32,128,16,1,1
32,32,128,32,1,1
48,32,48,1,1,1
48,32,48,2,1,1
48,32,48,4,1,1
48,32,48,8,1,1
48,32,48,16,1,1
48,32,48,21,1,1
48,32,64,1,1,1
48,32,64,2,1,1
48,32,64,4,1,1
48,32,64,8,1,1
48,32,64,16,1,1
48,32,64,21,1,1
48,32,96,1,1,1
48,32,96,2,1,1
48,32,96,4,1,1
48,32,96,8,1,1
48,32,96,16,1,1
48,32,96,21,1,1
48,32,128,1,1,1
48,32,128,2,1,1
48,32,128,4,1,1
48,32,128,8,1,1
48,32,128,16,1,1
48,32,128,21,1,1
64,32,48,1,1,1
64,32,48,2,1,1
64,32,48,4,1,1
64,32,48,8,1,1
64,32,48,16,1,1
64,32,64,1,1,1
64,32,64,2,1,1
64,32,64,4,1,1
64,32,64,8,1,1
64,32,64,16,1,1
64,32,96,1,1,1
64,32,96,2,1,1
64,32,96,4,1,1
64,32,96,8,1,1
64,32,96,16,1,1
64,32,128,1,1,1
64,32,128,2,1,1
64,32,128,4,1,1
64,32,128,8,1,1
64,32,128,16,1,1
96,32,48,1,1,1
96,32,48,2,1,1
96,32,48,4,1,1
96,32,48,8,1,1
96,32,48,10,1,1
96,32,64,1,1,1
96,32,64,2,1,1
96,32,64,4,1,1
96,32,64,8,1,1
96,32,64,10,1,1
96,32,96,1,1,1
96,32,96,2,1,1
96,32,96,4,1,1
96,32,96,8,1,1
96,32,96,10,1,1
96,32,128,1,1,1
96,32,128,2,1,1
96,32,128,4,1,1
96,32,128,8,1,1
96,32,128,10,1,1
128,32,48,1,1,1
128,32,48,2,1,1
128,32,48,4,1,1
128,32,48,8,1,1
128,32,64,1,1,1
128,32,64,2,1,1
128,32,64,4,1,1
128,32,64,8,1,1
128,32,96,1,1,1
128,32,96,2,1,1
128,32,96,4,1,1
128,32,96,8,1,1
128,32,128,1,1,1
128,32,128,2,1,1
128,32,128,4,1,1
128,32,128,8,1,1
32,48,48,1,1,1
32,48,48,2,1,1
32,48,48,4,1,1
32,48,48,8,1,1
32,48,48,16,1,1
32,48,48,32,1,1
32,48,64,1,1,1
32,48,64,2,1,1
32,48,64,4,1,1
32,48,64,8,1,1
32,48,64,16,1,1
32,48,64,32,1,1
32,48,96,1,1,1
32,48,96,2,1,1
32,48,96,4,1,1
32,48,96,8,1,1
32,48,96,16,1,1
32,48,96,32,1,1
32,48,128,1,1,1
32,48,128,2,1,1
32,48,128,4,1,1
32,48,128,8,1,1
32,48,128,16,1,1
32,48,128,32,1,1
32,64,48,1,1,1
32,64,48,2,1,1
32,64,48,4,1,1
32,64,48,8,1,1
32,64,48,16,1,1
32,64,48,32,1,1
32,64,64,1,1,1
32,64,64,2,1,1
32,64,64,4,1,1
32,64,64,8,1,1
32,64,64,16,1,1
32,64,64,32,1,1
32,64,96,1,1,1
32,64,96,2,1,1
32,64,96,4,1,1
32,64,96,8,1,1
32,64,96,16,1,1
32,64,96,32,1,1
32,64,128,1,1,1
32,64,128,2,1,1
32,64,128,4,1,1
32,64,128,8,1,1
32,64,128,16,1,1
32,64,128,32,1,1
32,96,48,1,1,1
32,96,48,2,1,1
32,96,48,4,1,1
32,96,48,8,1,1
32,96,48,16,1,1
32,96,48,32,1,1
32,96,64,1,1,1
32,96,64,2,1,1
32,96,64,4,1,1
32,96,64,8,1,1
32,96,64,16,1,1
32,96,64,32,1,1
32,96,96,1,1,1
32,96,96,2,1,1
32,96,96,4,1,1
32,96,96,8,1,1
32,96,96,16,1,1
32,96,96,32,1,1
32,96,128,1,1,1
32,96,128,2,1,1
32,96,128,4,1,1
32,96,128,8,1,1
32,96,128,16,1,1
32,96,128,32,1,1
32,128,48,1,1,1
32,128,48,2,1,1
32,128,48,4,1,1
32,128,48,8,1,1
32,128,48,16,1,1
32,128,48,32,1,1
32,128,64,1,1,1
32,128,64,2,1,1
32,128,64,4,1,1
32,128,64,8,1,1
32,128,64,16,1,1
32,128,64,32,1,1
32,128,96,1,1,1
32,128,96,2,1,1
32,128,96,4,1,1
32,128,96,8,1,1
32,128,96,16,1,1
32,128,96,32,1,1
32,128,128,1,1,1
32,128,128,2,1,1
32,128,128,4,1,1
32,128,128,8,1,1
32,128,128,16,1,1
32,128,128,32,1,1
48,48,48,1,1,1
48,48,48,2,1,1
48,48,48,4,1,1
48,48,48,8,1,1
48,48,48,16,1,1
48,48,48,21,1,1
48,48,64,1,1,1
48,48,64,2,1,1
48,48,64,4,1,1
48,48,64,8,1,1
48,48,64,16,1,1
48,48,64,21,1,1
48,48,96,1,1,1
48,48,96,2,1,1
48,48,96,4,1,1
48,48,96,8,1,1
48,48,96,16,1,1
48,48,96,21,1,1
48,48,128,1,1,1
48,48,128,2,1,1
48,48,128,4,1,1
48,48,128,8,1,1
48,48,128,16,1,1
48,48,128,21,1,1
48,64,48,1,1,1
48,64,48,2,1,1
48,64,48,4,1,1
48,64,48,8,1,1
48,64,48,16,1,1
48,64,48,21,1,1
48,64,64,1,1,1
48,64,64,2,1,1
48,64,64,4,1,1
48,64,64,8,1,1
48,64,64,16,1,1
48,64,64,21,1,1
48,64,96,1,1,1
48,64,96,2,1,1
48,64,96,4,1,1
48,64,96,8,1,1
48,64,96,16,1,1
48,64,96,21,1,1
48,64,128,1,1,1
48,64,128,2,1,1
48,64,128,4,1,1
48,64,128,8,1,1
48,64,128,16,1,1
48,64,128,21,1,1
48,96,48,1,1,1
48,96,48,2,1,1
48,96,48,4,1,1
48,96,48,8,1,1
48,96,48,16,1,1
48,96,48,21,1,1
48,96,64,1,1,1
48,96,64,2,1,1
48,96,64,4,1,1
48,96,64,8,1,1
48,96,64,16,1,1
48,96,64,21,1,1
48,96,96,1,1,1
48,96,96,2,1,1
48,96,96,4,1,1
48,96,96,8,1,1
48,96,96,16,1,1
48,96,96,21,1,1
48,96,128,1,1,1
48,96,128,2,1,1
48,96,128,4,1,1
48,96,128,8,1,1
48,96,128,16,1,1
48,96,128,21,1,1
48,128,48,1,1,1
48,128,48,2,1,1
48,128,48,4,1,1
48,128,48,8,1,1
48,128,48,16,1,1
48,128,48,21,1,1
48,128,64,1,1,1
48,128,64,2,1,1
48,128,64,4,1,1
48,128,64,8,1,1
48,128,64,16,1,1
48,128,64,21,1,1
48,128,96,1,1,1
48,128,96,2,1,1
48,128,96,4,1,1
48,128,96,8,1,1
48,128,96,16,1,1
48,128,96,21,1,1
48,128,128,1,1,1
48,128,128,2,1,1
48,128,128,4,1,1
48,128,128,8,1,1
48,128,128,16,1,1
48,128,128,21,1,1
64,48,48,1,1,1
64,48,48,2,1,1
64,48,48,4,1,1
64,48,48,8,1,1
64,48,48,16,1,1
64,48,64,1,1,1
64,48,64,2,1,1
64,48,64,4,1,1
64,48,64,8,1,1
64,48,64,16,1,1
64,48,96,1,1,1
64,48,96,2,1,1
64,48,96,4,1,1
64,48,96,8,1,1
64,48,96,16,1,1
64,48,128,1,1,1
64,48,128,2,1,1
64,48,128,4,1,1
64,48,128,8,1,1
64,48,128,16,1,1
64,64,48,1,1,1
64,64,48,2,1,1
64,64,48,4,1,1
64,64,48,8,1,1
64,64,48,16,1,1
64,64,64,1,1,1
64,64,64,2,1,1
64,64,64,4,1,1
64,64,64,8,1,1
64,64,64,16,1,1
64,64,96,1,1,1
64,64,96,2,1,1
64,64,96,4,1,1
64,64,96,8,1,1
64,64,96,16,1,1
64,64,128,1,1,1
64,64,128,2,1,1
64,64,128,4,1,1
64,64,128,8,1,1
64,64,128,16,1,1
64,96,48,1,1,1
64,96,48,2,1,1
64,96,48,4,1,1
64,96,48,8,1,1
64,96,48,16,1,1
64,96,64,1,1,1
64,96,64,2,1,1
64,96,64,4,1,1
64,96,64,8,1,1
64,96,64,16,1,1
64,96,96,1,1,1
64,96,96,2,1,1
64,96,96,4,1,1
64,96,96,8,1,1
64,96,96,16,1,1
64,96,128,1,1,1
64,96,128,2,1,1
64,96,128,4,1,1
64,96,128,8,1,1
64,96,128,16,1,1
64,128,48,1,1,1
64,128,48,2,1,1
64,128,48,4,1,1
64,128,48,8,1,1
64,128,48,16,1,1
64,128,64,1,1,1
64,128,64,2,1,1
64,128,64,4,1,1
64,128,64,8,1,1
64,128,64,16,1,1
64,128,96,1,1,1
64,128,96,2,1,1
64,128,96,4,1,1
64,128,96,8,1,1
64,128,96,16,1,1
64,128,128,1,1,1
64,128,128,2,1,1
64,128,128,4,1,1
64,128,128,8,1,1
64,128,128,16,1,1
96,48,48,1,1,1
96,48,48,2,1,1
96,48,48,4,1,1
96,48,48,8,1,1
96,48,48,10,1,1
96,48,64,1,1,1
96,48,64,2,1,1
96,48,64,4,1,1
96,48,64,8,1,1
96,48,64,10,1,1
96,48,96,1,1,1
96,48,96,2,1,1
96,48,96,4,1,1
96,48,96,8,1,1
96,48,96,10,1,1
96,48,128,1,1,1
96,48,128,2,1,1
96,48,128,4,1,1
96,48,128,8,1,1
96,48,128,10,1,1
96,64,48,1,1,1
96,64,48,2,1,1
96,64,48,4,1,1
96,64,48,8,1,1
96,64,48,10,1,1
96,64,64,1,1,1
96,64,64,2,1,1
96,64,64,4,1,1
96,64,64,8,1,1
96,64,64,10,1,1
96,64,96,1,1,1
96,64,96,2,1,1
96,64,96,4,1,1
96,64,96,8,1,1
96,64,96,10,1,1
96,64,128,1,1,1
96,64,128,2,1,1
96,64,128,4,1,1
96,64,128,8,1,1
96,64,128,10,1,1
96,96,48,1,1,1
96,96,48,2,1,1
96,96,48,4,1,1
96,96,48,8,1,1
96,96,48,10,1,1
96,96,64,1,1,1
96,96,64,2,1,1
96,96,64,4,1,1
96,96,64,8,1,1
96,96,64,10,1,1
96,96,96,1,1,1
96,96,96,2,1,1
96,96,96,4,1,1
96,96,96,8,1,1
96,96,96,10,1,1
96,96,128,1,1,1
96,96,128,2,1,1
96,96,128,4,1,1
96,96,128,8,1,1
96,96,128,10,1,1
96,128,48,1,1,1
96,128,48,2,1,1
96,128,48,4,1,1
96,128,48,8,1,1
96,128,48,10,1,1
96,128,64,1,1,1
96,128,64,2,1,1
96,128,64,4,1,1
96,128,64,8,1,1
96,128,64,10,1,1
96,128,96,1,1,1
96,128,96,2,1,1
96,128,96,4,1,1
96,128,96,8,1,1
96,128,96,10,1,1
96,128,128,1,1,1
96,128,128,2,1,1
96,128,128,4,1,1
96,128,128,8,1,1
96,128,128,10,1,1
128,48,48,1,1,1
128,48,48,2,1,1
128,48,48,4,1,1
128,48,48,8,1,1
128,48,64,1,1,1
128,48,64,2,1,1
128,48,64,4,1,1
128,48,64,8,1,1
128,48,96,1,1,1
128,48,96,2,1,1
128,48,96,4,1,1
128,48,96,8,1,1
128,48,128,1,1,1
128,48,128,2,1,1
128,48,128,4,1,1
128,48,128,8,1,1
128,64,48,1,1,1
128,64,48,2,1,1
128,64,48,4,1,1
128,64,48,8,1,1
128,64,64,1,1,1
128,64,64,2,1,1
128,64,64,4,1,1
128,64,64,8,1,1
128,64,96,1,1,1
128,64,96,2,1,1
128,64,96,4,1,1
128,64,96,8,1,1
128,64,128,1,1,1
128,64,128,2,1,1
128,64,128,4,1,1
128,64,128,8,1,1
128,96,48,1,1,1
128,96,48,2,1,1
128,96,48,4,1,1
128,96,48,8,1,1
128,96,64,1,1,1
128,96,64,2,1,1
128,96,64,4,1,1
128,96,64,8,1,1
128,96,96,1,1,1
128,96,96,2,1,1
128,96,96,4,1,1
128,96,96,8,1,1
128,96,128,1,1,1
128,96,128,2,1,1
128,96,128,4,1,1
128,96,128,8,1,1
128,128,48,1,1,1
128,128,48,2,1,1
128,128,48,4,1,1
128,128,48,8,1,1
128,128,64,1,1,1
128,128,64,2,1,1
128,128,64,4,1,1
128,128,64,8,1,1
128,128,96,1,1,1
128,128,96,2,1,1
128,128,96,4,1,1
128,128,96,8,1,1
128,128,128,1,1,1
128,128,128,2,1,1
128,128,128,4,1,1
128,128,128,8,1,1
